Nome: TEOFILO OTONI
Codigo Estacao: A527
Latitude: -17.89284
Longitude: -41.515423
Altitude: 467.17
Situacao: Operante
Data Inicial: 2020-01-01
Data Final: 2023-03-31
Periodicidade da Medicao: Diaria

Data Medicao;PRECIPITACAO TOTAL, DIARIO (AUT)(mm);PRESSAO ATMOSFERICA MEDIA DIARIA (AUT)(mB);TEMPERATURA DO PONTO DE ORVALHO MEDIA DIARIA (AUT)(°C);TEMPERATURA MAXIMA, DIARIA (AUT)(°C);TEMPERATURA MEDIA, DIARIA (AUT)(°C);TEMPERATURA MINIMA, DIARIA (AUT)(°C);UMIDADE RELATIVA DO AR, MEDIA DIARIA (AUT)(%);UMIDADE RELATIVA DO AR, MINIMA DIARIA (AUT)(%);VENTO, RAJADA MAXIMA DIARIA (AUT)(m/s);VENTO, VELOCIDADE MEDIA DIARIA (AUT)(m/s);
2024-02-18;7.8;958.1;21.2;25.2;23.6;22;86.7;77;5.4;1.1;
2024-02-19;1.2;956.9;20.4;30.1;25.3;21.2;75.5;53;8.4;1.4;
2024-02-20;18.6;956.7;21.4;27.6;24.3;22.2;84.4;65;7.8;1.9;
2024-02-21;3.4;957.7;21.7;26.9;23.8;22.3;87.8;73;6.4;1.8;
2024-02-22;14.2;959.8;21.5;28.3;23.9;21.8;86.6;68;10.1;2.2;
2024-02-23;42.8;962.7;21.2;30.4;25.2;22.1;80.3;56;8.4;1.6;
2024-02-24;0;964.7;21.1;30.7;25.3;22.9;78.5;52;10.2;1.8;
2024-02-25;0;964.4;19;30.8;25.6;22;69.7;40;5;1.4;
2024-02-26;0;962.7;20;30.4;24.5;20;76.7;53;6.1;1;
2024-02-27;.2;960.9;19.7;31.7;25.8;22.1;71;44;7.6;1.2;
2024-02-28;0;959.9;20;34;27.3;22.5;68;33;6.7;1;
2024-02-29;0;959.4;19.8;34.8;27.9;21.9;65.1;33;5.3;.6;
2024-03-01;0;957.9;21.2;35.9;28.8;23.2;66.2;39;5.7;1;
2024-03-02;7;959;21.4;30.8;25.6;22.8;78.7;56;8.4;1.8;
2024-03-03;0;960.8;19.5;27.7;24.4;22.3;74.7;65;8.8;1.6;
2024-03-04;0;961.3;20.5;29.3;25;22;76.5;56;5.5;1.6;
2024-03-05;0;961.1;20.8;32.6;26.8;23;72.2;43;6.1;1.2;
2024-03-06;0;960.8;20.5;32.6;26.8;22.4;70.3;44;7.2;1.5;
2024-03-07;0;962.8;18.9;32;26.7;22.3;64.8;37;6.2;1.2;
2024-03-08;0;962.6;19.3;32.4;26.7;22.5;66.8;35;7.8;1.4;
2024-03-09;0;961.5;18.3;31.7;26;21.1;65;34;7;1.5;
2024-03-10;0;959.9;19.9;34.5;26.9;21.7;67.8;39;6.3;1.1;
2024-03-11;0;960.3;21.5;34.9;26.5;22.6;76.1;42;12;1.7;
2024-03-12;26.6;963.1;21.1;28.5;24.9;22.6;80;62;6.1;1.3;
2024-03-13;0;962.9;20.5;30;25.4;22.4;75.3;55;7.4;1.5;
2024-03-14;0;962.1;20;31.5;26.2;22.4;70.3;47;7.9;1.4;
2024-03-15;0;960.1;19.6;32.8;27;22.7;67;36;5;1.3;
2024-03-16;0;958.8;20.7;32.8;27.2;23.3;69.8;42;6.2;1.4;
2024-03-17;0;959.1;20.2;35.2;27.6;21.3;68;31;5;.8;
2024-03-18;0;958.3;20.6;35.3;27.9;22.1;67.6;35;13.8;1.2;
2024-03-19;.6;958.4;20.8;33.1;27.6;24;68.2;40;5.4;1.4;
2024-03-20;.2;958.1;19.5;32.3;26.9;22.9;66;40;6;1.6;
2024-03-21;0;959;20.4;33.8;27.6;23.4;67;40;6.7;1.5;
2024-03-22;0;958.9;20.8;34;27.8;22.3;68.3;40;6.6;1.4;
2024-03-23;0;960.5;21;32;26.3;23.6;73.7;46;7.8;1.5;
2024-03-24;0;961.3;18.2;30.9;25.9;22.1;65.5;32;7.7;2.1;
2024-03-25;0;959.9;18;32.3;25.9;21.9;64.6;33;6.8;1.5;
2024-03-26;0;960.5;19.2;31;25.5;20.2;69.7;47;6.6;1.2;
2024-03-27;0;962;21.1;29.9;25.1;22.8;78.8;58;10.3;1.9;
2024-03-28;9.8;963.9;18.9;30.4;25.5;21.7;69.1;45;8.3;2;
2024-03-29;0;964;20.1;28.9;25.1;21.3;74.4;58;5.9;1.2;
2024-03-30;0;961.2;21.2;31.8;25.9;22.9;76.5;49;5.9;1;
2024-03-31;0;959.2;21.1;34.3;27.3;23;71.5;40;9.2;1.5;
2024-04-01;9;960.3;20.8;27.4;24.2;21.2;82;64;9.7;1.3;
2024-04-02;.6;960;21.3;27.2;24.1;21.7;84.3;71;8;1.6;
2024-04-03;0;960;21.7;30.8;24.6;22.5;84.6;53;9;1;
2024-04-04;10.2;961.4;21.2;29.8;25;22.4;80.5;55;6.2;1;
2024-04-05;.2;961.5;20.7;30.7;25.8;22.9;75.3;46;7.2;1.3;
2024-04-06;0;961.2;19.2;30.8;25.3;21.4;70.8;42;5.6;1.3;
2024-04-07;0;963.1;17.6;29.8;24.6;20.4;67.3;41;9.6;1.9;
2024-04-08;0;962.7;18.3;29.7;24.3;19.8;70.9;44;6.6;1.6;
2024-04-09;0;961.4;18.6;31.5;25.4;21.1;68.8;39;5.6;1.3;
2024-04-10;.2;959.6;20.1;31.7;25.9;22.4;72.4;43;6.5;1.3;
2024-04-11;0;960.5;19.9;32.4;26.4;22.4;69.3;39;6.5;1.5;
2024-04-12;0;962.2;19.8;30.7;25.3;22.4;72.5;44;7.3;1.4;
2024-04-13;5.8;962.8;20.2;29.2;24.1;21;79.6;54;7.5;1.7;
2024-04-14;.4;962.5;19.5;27.1;22.8;19.9;81.8;62;8.1;1.5;
2024-04-15;6.8;963.1;18.1;29.9;24.1;19.8;71.3;43;6.1;1.4;
2024-04-16;.4;964.2;19.1;28.2;23.8;20.7;76.1;55;7;1.8;
2024-04-17;.2;962.5;17.9;29.9;24.2;19.6;69.8;42;6.3;1.4;
2024-04-18;0;960.5;18.4;31.1;25.2;20.6;68.3;41;4.3;1;
2024-04-19;0;962.6;19.7;26.1;23;21.4;82.4;64;5.5;1.9;
2024-04-20;0;964.8;19;25.9;22.7;20.6;80.2;62;6;.8;
2024-04-21;0;964.1;17.6;27.3;23.3;19.4;71.3;51;4.9;1.4;
2024-04-22;0;962.8;19.3;26.5;23.2;20.4;79.3;64;6.7;1;
2024-04-23;0;962.2;19.2;30.7;25;21.2;72.6;44;6.8;1;
2024-04-24;0;961.7;19.5;31.6;25.3;20.5;72.4;44;5.8;1.1;
2024-04-25;0;961.4;19.4;31.9;25.9;21.8;70;37;7.5;1.3;
2024-04-26;0;962.7;18.5;30.9;24.9;20.2;69.6;41;9.8;1.8;
2024-04-27;.2;962.6;18;28.8;23.9;20.7;72;41;6.9;1.4;
2024-04-28;0;961.7;17.7;31.3;24.3;18.8;69.1;40;4.6;.9;
2024-04-29;0;961.7;18.7;33;25.7;19.4;68.5;36;6.4;.8;
2024-04-30;0;962.6;19;31.5;26.1;23.2;67.3;36;4.9;1.3;
2024-05-01;0;962.2;18.4;30.2;24.6;21.5;70;44;5.8;1.2;
2024-05-02;0;960.4;18.4;31.2;25.3;20.6;68.6;38;6;1;
2024-05-03;0;960.6;16.4;32.6;24.4;17.7;65.8;30;4.4;.7;
2024-05-04;0;963.2;18.3;31;25;20.8;69;38;9.1;1.5;
2024-05-05;0;964.8;18.7;29.8;24.5;20;71.9;48;7.3;1.7;
2024-05-06;.4;963.6;20.1;25.3;22.5;20.7;86.4;60;12.5;1;
2024-05-07;14.4;963.4;19.6;26.5;22.3;19.5;85.3;65;6.3;.8;
2024-05-08;1.4;963.4;19.4;29;23.8;20.5;78.3;48;8.3;1.8;
2024-05-09;2.4;964.1;20;28.6;23.2;20.5;83;55;8.4;.8;
2024-05-10;4.4;962.6;20.7;27.6;23.1;21.5;86.7;66;7.5;1.2;
2024-05-11;3;962;19.7;29.9;24.4;20.8;77.4;46;5.2;1;
2024-05-12;.2;960.7;18.9;31.8;24.8;18.9;73.3;40;4.4;.8;
2024-05-13;0;960.3;18.9;32.8;25.8;19.8;69.2;38;5.2;.8;
2024-05-14;0;960;16.5;33.4;26;20;62.7;17;7.8;.9;
2024-05-15;0;961.9;18.3;31;24.7;19.8;69.2;42;6.2;1.1;
2024-05-16;0;963.7;19.4;29.5;23.9;21.4;77.1;50;9.4;1.4;
2024-05-17;0;964.6;18.9;29.8;24.4;21;73.6;45;5.6;1;
2024-05-18;0;964.3;17.9;30.2;24;20.2;71.4;33;6.4;1.1;
2024-05-19;0;963.9;18.1;30.5;25;21.6;67.8;42;5.4;1.2;
2024-05-20;0;964.3;16.8;29.3;23.5;19.3;68.5;39;6;.8;
2024-05-21;0;965.7;15.2;28.9;22.5;16.4;67.3;35;7.6;1.1;
2024-05-22;0;966.9;17.7;26.7;22.2;17.7;76.5;52;6.9;1.3;
2024-05-23;0;965.4;17;28.3;22.8;18;72.3;42;6.2;1;
2024-05-24;0;963.6;16;29.1;22.6;17.9;69.2;36;6.4;.9;
2024-05-25;0;963;14.8;29.7;22.2;15.7;66.7;35;4.7;.8;
2024-05-26;0;965.2;16.9;27;22.1;17.6;73.5;51;6;.9;
2024-05-27;2;965.4;17.7;27.2;22.8;19.6;74.2;49;5.3;1.1;
2024-05-28;0;964.7;17.5;28;22.5;18.8;75.7;46;6;1.2;
2024-05-29;0;963.7;16.6;30.2;22.6;17.2;71.8;39;4.4;.9;
2024-05-30;0;964.8;17.2;27.3;22.1;17.8;75;52;5.7;1.7;
2024-05-31;0;967.3;15.2;24.9;21.2;17.1;69.4;54;7.1;1.4;
2024-06-01;0;969.1;14.7;25;19.9;14.8;72.8;53;11;1.2;
2024-06-02;0;969.2;16.5;25.7;21.1;18.7;76.3;50;6.3;1.2;
2024-06-03;0;968.8;17.1;22.8;19.7;16.1;85.2;69;5.1;.8;
2024-06-04;2;966.4;17.4;28.3;22.4;18.6;75.9;42;6.7;.9;
2024-06-05;0;967.1;16.8;26.8;21.9;18.8;73.7;51;6.2;1.6;
2024-06-06;.4;967.3;18;24.4;21.1;19.6;82.8;63;7.2;.9;
2024-06-07;0;967.9;16.9;27.8;21.9;18.2;75.2;46;5.7;.9;
2024-06-08;0;967.9;16.3;27.8;22.7;19.6;69.7;40;6.4;1.3;
2024-06-09;.6;967.5;16.8;24.6;21.8;19.5;74.3;56;7.2;1.4;
2024-06-10;0;966.4;15.7;26.8;21.3;16.9;72.9;46;6;1.1;
2024-06-11;0;966.4;14.8;27.9;20.6;15.1;72.5;40;5.2;.9;
2024-06-12;0;966.8;14.2;27.1;20.5;14.8;69.9;38;7.1;1;
2024-06-13;0;967.1;15.1;27.5;21.3;16.6;69.9;41;5.5;1.5;
2024-06-14;.8;968;15.4;26.9;21.9;18.8;70;38;7.7;2.4;
2024-06-15;.2;968.3;17.4;24.3;20;17.6;84.8;61;5.7;.7;
2024-06-16;2;966.7;17.7;26.7;21;17.8;82.5;52;7.8;1;
2024-06-17;0;965;16.4;24.8;20.5;17.1;78.9;51;6.8;.9;
2024-06-18;0;964.1;15.2;27.7;20.1;14.4;76.2;42;5.4;1.1;
2024-06-19;.2;965;14.6;28.8;22.4;17.8;65.4;32;6.3;1.2;
2024-06-20;0;965.4;15.6;28.6;22;17.5;69.8;39;6;.9;
2024-06-21;4.6;965.5;16.4;26.2;21.3;17.4;74.9;47;5.9;1.4;
2024-06-22;0;965.8;16.5;26.5;21.3;17.6;75.8;47;7.3;1.4;
2024-06-23;null;null;null;null;null;null;null;53;null;null;
2024-06-24;null;964.4;16.1;28.6;null;19.2;67.6;37;5.1;1.1;
2024-06-25;0;964.4;14.7;30.2;22.9;18.4;64.6;28;8.3;1;
2024-06-26;0;964.2;14.9;27.6;21.2;15.9;69.3;40;8.3;.7;
2024-06-27;0;961.2;13.3;31.2;23.5;16.6;58.3;24;6.8;.5;
2024-06-28;0;961.7;13.7;29.4;21.4;15.3;64.9;28;6;.6;
2024-06-29;0;962.3;12.6;30.8;22.3;15.1;59.8;26;4.4;.5;
2024-06-30;0;962.6;13.1;30.5;21.9;14.1;61;25;7.5;1.6;
2024-07-01;0;965.9;16.9;26;22;19.3;73.5;51;7.7;2.2;
2024-07-02;0;966.9;15.9;26.8;21.6;18.3;72;44;6.7;1.2;
2024-07-03;0;965.8;14;26.9;21.5;17;65.7;33;7.3;1.2;
2024-07-04;0;964.4;12.1;27.2;19.9;14.1;65;32;5.8;1;
2024-07-05;0;965.8;12.7;27.5;20.1;13.6;65.5;38;7.7;1.1;
2024-07-06;0;966.9;16.2;26.5;20.9;15.7;75.2;56;4.3;.7;
2024-07-07;2;966.4;17.8;25.1;20.4;18.3;85.3;59;9.2;1.6;
2024-07-08;2;964;15.5;28.1;20.7;15.4;75.8;37;5.3;.9;
2024-07-09;0;963;15.4;28;21;15.2;72.9;41;7.4;1;
2024-07-10;0;963;15.3;28.8;22;17.2;69.3;34;5.8;.9;
2024-07-11;0;965.8;14.9;28.2;21.6;16.5;68.2;39;8.1;1;
2024-07-12;0;968.7;15.3;27.8;22.9;18.8;65.3;37;9.9;1.2;
2024-07-13;0;969.3;14.1;26.7;21.6;17.2;64.3;38;8.8;2;
2024-07-14;0;968.6;13.3;25.5;20.5;14.6;65.2;44;7.1;1.6;
2024-07-15;0;968.7;12.8;27.5;21.4;16.3;61.8;31;9;.8;
2024-07-16;0;969.6;14;27.2;21.6;16.9;63.7;39;7.5;1.5;
2024-07-17;0;969.4;13.5;27.7;21.7;16.6;63.8;31;6.8;.8;
2024-07-18;0;967.4;11.6;28;20.7;13.8;60.6;30;5.4;.6;
2024-07-19;0;968.8;11.9;27.4;20.6;14.2;60.1;35;7.9;1.4;
2024-07-20;0;968.8;13;26.8;20.9;15.2;63.6;36;6.6;1.4;
2024-07-21;0;968.4;15.1;24.7;20.6;17.3;71.5;46;5.7;1.4;
2024-07-22;0;968.4;14;27.9;21.9;17.8;64.5;34;8.4;1.5;
2024-07-23;0;968.8;12.2;26.8;20.4;13.7;62.8;32;7.8;1.6;
2024-07-24;0;970.2;12.9;25;20.3;15;64.9;39;7.8;1.6;
2024-07-25;0;969;12.1;26.4;20.5;14.1;60.9;35;7.5;1.2;
2024-07-26;0;967.2;15.9;25;20.7;17.8;74.7;54;7.6;1.2;
2024-07-27;0;967.1;15.5;28.8;22.2;17.6;70;32;6.4;1.3;
2024-07-28;0;968.3;15.6;28.1;22.5;19.1;67.7;36;7.9;2.4;
2024-07-29;0;967.2;15;29.1;22.8;17.6;64.6;37;6.7;1.2;
2024-07-30;0;966.1;14.5;30.7;23.6;17.4;60.8;27;8.6;1.8;
2024-07-31;0;969.5;16;24.2;20;18.1;78;61;9.3;1.8;
2024-08-01;1;969.8;16.5;23.3;18.6;16.1;88;62;7.5;.7;
2024-08-02;3.2;969.5;15.4;23;19;14.3;80.6;59;5.3;.7;
2024-08-03;1.6;968.1;17.3;26.6;20.5;17.9;83;52;7.8;1.4;
2024-08-04;3.6;968.4;16.5;25.4;21;18;77.8;49;8.6;1.7;
2024-08-05;2.6;968.2;17.7;26.3;21.2;18.3;81.5;56;11.3;1.2;
2024-08-06;.6;967.3;15.8;26.5;21.3;17.4;72.3;48;7.4;2.4;
2024-08-07;0;965.5;15.6;24.4;21.4;18.1;70.5;52;7.6;1.8;
2024-08-08;0;963.7;15.5;28.1;22.3;18.2;68.1;40;5.8;1.6;
2024-08-09;0;962.3;13.9;31.5;23.7;16.8;58.6;23;7.4;1.2;
2024-08-10;0;959.5;13.4;34.2;24.6;15.9;55.4;21;7.7;1.2;
2024-08-11;0;964.1;14.7;28.7;20.3;18.1;70.4;39;6.9;2.8;
2024-08-12;0;963.4;16.4;29.7;22.1;17.4;72.5;42;5.1;1.1;
2024-08-13;0;965.8;16;25.2;19.7;17.7;79.3;60;9.2;1.9;
2024-08-14;0;969.6;11.7;23.6;19.3;16.7;61.5;51;8.4;2.4;
2024-08-15;0;968.5;14.5;26.9;21;16.7;68.4;40;7.3;1.2;
2024-08-16;0;967.1;14.1;28.8;22.4;18.3;63.5;30;6.2;1.3;
2024-08-17;0;965.9;14.2;29.6;22.7;18.6;62.6;32;6.9;1.4;
2024-08-18;0;966.1;11.3;29.4;21.9;14.7;56.3;23;9.8;1.6;
2024-08-19;0;967;12.3;28.3;22.2;18.1;57.2;28;8.8;2.1;
2024-08-20;0;966.5;11.2;31.4;23.3;15.8;52.4;20;7.6;1;
2024-08-21;0;965.3;12.8;30.3;22.9;15.4;56.3;30;11.2;2.3;
2024-08-22;0;966.3;16.9;25.6;22.3;19.1;72.3;46;9.2;2.1;
2024-08-23;0;964.7;14.8;30.2;23.9;19.3;60.6;28;8.6;2.3;
2024-08-24;0;964.1;13.7;31.8;24.2;17.9;57.5;21;7.4;1.5;
2024-08-25;0;964.7;14;29.9;23.5;16.3;57.6;36;9.5;2.1;
2024-08-26;0;965.2;13.7;29.2;22.8;16.7;60.1;31;9.9;2.4;
2024-08-27;0;968.5;15;23.2;19.8;16.4;74.9;60;9.8;2.6;
2024-08-28;0;970.6;13.6;25.5;20.7;17.5;64.9;45;7.2;2.1;
2024-08-29;0;971.3;11.7;26.3;20.5;16.7;59.8;32;9.4;2.4;
2024-08-30;0;969.2;11.6;27;20.2;14.4;61.1;33;9.1;1.6;
2024-08-31;0;966.8;12.1;29.7;22.1;16.7;57;28;8.1;1.5;
2024-09-01;0;966.5;12.3;29.7;22.6;18.3;56.3;26;7.3;1.9;
2024-09-02;0;962.7;10.2;33.1;23.6;14.7;49.4;17;6;1.1;
2024-09-03;0;961.7;9.2;33.4;24.2;14.8;42.7;19;7.3;1.6;
2024-09-04;0;963.5;12.4;32.2;24.7;17.7;49.7;22;7;1.6;
2024-09-05;0;964.2;15.6;31.1;24.5;20.3;60.2;33;6.5;1.7;
2024-09-06;0;963.1;12.2;31.8;24.5;17.1;50.5;22;8.8;2.1;
2024-09-07;0;966;14.1;29.3;23.6;19.4;58.7;32;10.3;3.3;
2024-09-08;0;967.2;14;29.3;23.5;18.1;58.3;34;8.9;2.9;
2024-09-09;0;967.4;14.9;29.9;null;19.7;64.2;31;8.8;2.9;
2024-09-10;null;null;null;null;null;null;null;null;null;null;
2024-09-11;null;null;null;null;null;null;null;31;null;null;
2024-09-12;null;null;null;null;null;null;null;null;null;null;
2024-09-13;null;null;null;null;null;null;null;null;null;null;
2024-09-14;null;null;null;null;null;null;null;28;null;null;
2024-09-15;null;null;null;null;null;null;null;27;null;null;
2024-09-16;null;null;null;null;null;null;null;44;null;null;
2024-09-17;null;null;null;null;null;null;null;41;null;null;
2024-09-18;null;null;null;null;null;null;null;null;null;null;
2024-09-19;null;null;null;null;null;null;null;null;null;null;
2024-09-20;null;null;null;null;null;null;null;null;null;null;
2024-09-21;null;null;null;null;null;null;null;37;null;null;
2024-09-22;null;null;null;null;null;null;null;null;null;null;
2024-09-23;null;null;null;null;null;null;null;31;null;null;
2024-09-24;null;null;null;null;null;null;null;31;null;null;
2024-09-25;null;null;null;null;null;null;null;null;null;null;
2024-09-26;null;null;null;null;null;null;null;null;null;null;
2024-09-27;null;null;null;null;null;null;null;28;null;null;
2024-09-28;null;null;null;null;null;null;null;34;null;null;
2024-09-29;null;null;null;null;null;null;null;null;null;null;
2024-09-30;null;null;null;null;null;null;null;null;null;null;
2024-10-01;null;null;null;null;null;null;null;null;null;null;
2024-10-02;null;null;null;null;null;null;null;27;null;null;
2024-10-03;null;null;null;null;null;null;null;19;null;null;
2024-10-04;null;null;null;null;null;null;null;null;null;null;
2024-10-05;null;null;null;null;null;null;null;null;null;null;
2024-10-06;null;null;null;null;null;null;null;null;null;null;
2024-10-07;null;null;null;null;null;null;null;null;null;null;
2024-10-08;null;null;null;null;null;null;null;null;null;null;
2024-10-09;null;null;null;null;null;null;null;null;null;null;
2024-10-10;null;null;null;null;null;null;null;null;null;null;
2024-10-11;null;null;null;null;null;null;null;null;null;null;
2024-10-12;null;null;null;null;null;null;null;null;null;null;
2024-10-13;null;null;null;null;null;null;null;null;null;null;
2024-10-14;null;null;null;null;null;null;null;null;null;null;
2024-10-15;null;null;null;null;null;null;null;null;null;null;
2024-10-16;null;null;null;null;null;null;null;null;null;null;
2024-10-17;null;null;null;null;null;null;null;null;null;null;
2024-10-18;null;null;null;null;null;null;null;37;null;null;
2024-10-19;null;null;null;null;null;null;null;null;null;null;
2024-10-20;null;null;null;null;null;null;null;null;null;null;
2024-10-21;null;null;null;null;null;null;null;null;null;null;
2024-10-22;null;null;null;null;null;null;null;null;null;null;
2024-10-23;null;null;null;null;null;null;null;null;null;null;
2024-10-24;null;null;null;null;null;null;null;null;null;null;
2024-10-25;null;null;null;null;null;null;null;null;null;null;
2024-10-26;null;null;null;null;null;null;null;null;null;null;
2024-10-27;null;null;null;null;null;null;null;null;null;null;
2024-10-28;null;null;null;null;null;null;null;null;null;null;
2024-10-29;null;null;null;null;null;null;null;null;null;null;
2024-10-30;null;null;null;null;null;null;null;null;null;null;
2024-10-31;null;null;null;null;null;null;null;null;null;null;
2024-11-01;null;null;null;null;null;null;null;null;null;null;
2024-11-02;null;null;null;null;null;null;null;null;null;null;
2024-11-03;null;null;null;null;null;null;null;null;null;null;
2024-11-04;null;null;null;null;null;null;null;null;null;null;
2024-11-05;null;null;null;null;null;null;null;null;null;null;
2024-11-06;null;null;null;null;null;null;61;40;null;null;
2024-11-07;.6;960.7;18.6;29.4;23.5;20.5;75.5;48;10.9;3.4;
2024-11-08;0;959;18.2;30.1;25;21.1;67.9;46;9.1;2.5;
2024-11-09;0;957.8;20.2;30.7;25.2;22.4;75;50;10.4;1.6;
2024-11-10;18.8;959.6;19.1;23.4;21.7;20;85.8;75;6.9;1.8;
2024-11-11;0;959.7;16.7;26.7;22.8;19.5;69;54;5.5;1.6;
2024-11-12;0;957.3;17.3;34;26.2;19.9;62.5;29;7.1;1.4;
2024-11-13;0;956.5;19.7;32.3;25.9;21.4;69.7;43;10.4;2.1;
2024-11-14;80.6;959.9;19.8;24.1;21.7;20.1;89.1;76;9.6;2.3;
2024-11-15;1.8;962;19;27.8;23.1;20.7;78.2;56;9.7;2;
2024-11-16;6.6;962.1;17.9;29.2;23.7;20.3;71.4;38;9.2;3.2;
2024-11-17;.6;961.8;18.5;27;22.8;19.6;77.5;56;8.7;2.2;
2024-11-18;1.4;960.6;18.9;27.5;23.2;20.3;77.7;58;6.2;1.8;
2024-11-19;.4;959.6;18.5;31.2;25.1;20.7;68.6;41;6.2;1.6;
2024-11-20;0;959.6;18.7;33.4;27.1;22.8;63;33;6.9;1.8;

